CO_CURSO;SIGLA_IES;CO_IES;CO_GRUPO;NOME_CURSO;CO_MUNIC_CURSO;NOME_MUNIC_CURSO;CO_UF_CURSO
1126141;URI;423;21;Arquitetura e Urbanismo;4317509;SANTO ANGELO;43
1126266;FAI;15504;23;Enfermagem;2914604;IRECE;29
1126267;IFSC;3162;5814;Engenharia de Controle e Automação;4204202;CHAPECO;42
1126665;IF Goiano;1303;51;Zootecnia;5205406;CERES;52
1126906;CEFET/RJ;593;5902;Engenharia Mecânica;3302007;ITAGUAI;33
1126907;UTFPR;588;6307;Engenharia Ambiental;4108403;FRANCISCO BELTRAO;41
1126946;MULTIVIX SERRA;1326;5710;Engenharia Civil;3205002;SERRA;32
1126962;UFSC;585;36;Fisioterapia;4201406;ARARANGUA;42
1127033;ESTÁCIO CASTANHAL;4915;23;Enfermagem;1502400;CASTANHAL;15
1127057;IFNMG;3188;6002;Engenharia de Alimentos;3157005;SALINAS;31
1127083;IFRS;601;51;Zootecnia;4320503;SERTAO;43
1127164;UFPB;579;6411;Engenharia de Computação I;2507507;JOAO PESSOA;25
1127227;IFPI;1820;92;Tecnologia em Gestão Ambiental;2202901;CORRENTE;22
1127377;UFERSA;589;6405;Engenharia Florestal;2408003;MOSSORO;24
1127694;UFRN;570;17;Agronomia;2407104;MACAIBA;24
1127939;ESUCRI;1694;5710;Engenharia Civil;4204608;CRICIUMA;42
1127979;IFCE;1807;17;Agronomia;2307601;LIMOEIRO DO NORTE;23
1127989;IFTM;3165;17;Agronomia;3170206;UBERLANDIA;31
1128056;IFCE;1807;6307;Engenharia Ambiental;2311306;QUIXADA;23
1128323;IF SUL DE MINAS;4358;17;Agronomia;3130606;INCONFIDENTES;31
1128343;UFMS;694;6411;Engenharia de Computação I;5002704;CAMPO GRANDE;50
1128349;UFMS;694;6208;Engenharia de Produção;5002704;CAMPO GRANDE;50
1128355;UFMS;694;5710;Engenharia Civil;5002704;CAMPO GRANDE;50
1128365;UFMS;694;28;Nutrição;5002704;CAMPO GRANDE;50
1128387;IFG;1811;5902;Engenharia Mecânica;5208707;GOIANIA;52
1128389;IFG;1811;5806;Engenharia Elétrica;5211503;ITUMBIARA;52
1128542;UNISALESIANO;4522;28;Nutrição;3502804;ARACATUBA;35
1128552;UAM;466;6307;Engenharia Ambiental;3550308;SAO PAULO;35
1128661;UTFPR;588;5902;Engenharia Mecânica;4109401;GUARAPUAVA;41
1128745;;13133;5814;Engenharia de Controle e Automação;5208707;GOIANIA;52
1128784;;13133;6208;Engenharia de Produção;5208707;GOIANIA;52
1128928;CEUPI;15508;5710;Engenharia Civil;2211001;TERESINA;22
1128947;UNICHRISTUS;1895;69;Tecnologia em Radiologia;2304400;FORTALEZA;23
1128948;UNICHRISTUS;1895;23;Enfermagem;2304400;FORTALEZA;23
1128957;IFMA;600;17;Agronomia;2103307;CODO;21
1128958;CEUPI;15508;5806;Engenharia Elétrica;2211001;TERESINA;22
1129000;UNIFG;1805;92;Tecnologia em Gestão Ambiental;2607901;JABOATAO DO GUARARAPES;26
1129147;UFCG;2564;21;Arquitetura e Urbanismo;2504009;CAMPINA GRANDE;25
1129168;UFRR;789;5806;Engenharia Elétrica;1400100;BOA VISTA;14
1130119;UNIJAGUARIBE;1350;36;Fisioterapia;2301109;ARACATI;23
1130130;UNIRITTER;448;5710;Engenharia Civil;4314902;PORTO ALEGRE;43
1130184;ESTÁCIO CARAPICUÍBA;4169;23;Enfermagem;3510609;CARAPICUIBA;35
1130233;UNIFSA;1131;5710;Engenharia Civil;2211001;TERESINA;22
1130234;UNIFSA;1131;5806;Engenharia Elétrica;2211001;TERESINA;22
1130277;FSG;1427;28;Nutrição;4305108;CAXIAS DO SUL;43
1131371;CESCAGE;3193;5710;Engenharia Civil;4119905;PONTA GROSSA;41
1131862;UNISA;375;6307;Engenharia Ambiental;3550308;SAO PAULO;35
1131940;UNIBRA;4702;36;Fisioterapia;2611606;RECIFE;26
1132433;UNIVAR;5670;5;Medicina Veterinária;5101803;BARRA DO GARCAS;51
1132477;Católica em Jaraguá;645;5710;Engenharia Civil;4208906;JARAGUA DO SUL;42
1132763;UNAERP;208;5710;Engenharia Civil;3543402;RIBEIRAO PRETO;35
1132771;UNILAGO;1046;5710;Engenharia Civil;3549805;SAO JOSE DO RIO PRETO;35
1133198;UPF;20;5710;Engenharia Civil;4314100;PASSO FUNDO;43
1133256;Catalana;3319;6208;Engenharia de Produção;5205109;CATALAO;52
1133610;UFSC;585;6411;Engenharia de Computação I;4201406;ARARANGUA;42
1133633;USJT;203;6208;Engenharia de Produção;3550308;SAO PAULO;35
1134328;UFCG;2564;23;Enfermagem;2504009;CAMPINA GRANDE;25
1134353;UNIVAR;5670;17;Agronomia;5101803;BARRA DO GARCAS;51
1134368;UNINASSAU;2593;28;Nutrição;2307304;JUAZEIRO DO NORTE;23
1134455;UniFAJ;1490;19;Farmácia;3524709;JAGUARIUNA;35
1134580;UniFAJ;1490;5710;Engenharia Civil;3524709;JAGUARIUNA;35
1134815;IFAM;1812;5814;Engenharia de Controle e Automação;1302603;MANAUS;13
1134875;UniEVANGÉLICA;384;17;Agronomia;5201108;ANAPOLIS;52
1135040;FALS;1898;23;Enfermagem;3541000;PRAIA GRANDE;35
1135048;FATESA;14961;91;Tecnologia em Gestão Hospitalar;4314902;PORTO ALEGRE;43
1135078;AEMS;1038;5710;Engenharia Civil;5008305;TRES LAGOAS;50
1135098;UNESC;1559;5710;Engenharia Civil;3201506;COLATINA;32
1135207;UNICEUB;402;12;Medicina;5300108;BRASILIA;53
1135212;UniMAX;2123;19;Farmácia;3520509;INDAIATUBA;35
1135368;UNESC;1559;5902;Engenharia Mecânica;3201506;COLATINA;32
1135688;;3648;5710;Engenharia Civil;5103403;CUIABA;51
1135690;;3648;5814;Engenharia de Controle e Automação;5103403;CUIABA;51
1135691;;3648;5902;Engenharia Mecânica;5103403;CUIABA;51
1135938;FACCAT;5285;23;Enfermagem;4321204;TAQUARA;43
1136144;FNM;1308;5710;Engenharia Civil;3205200;VILA VELHA;32
1136340;UNA;344;5710;Engenharia Civil;3106200;BELO HORIZONTE;31
1136479;ESTÁCIO CARAPICUÍBA;4169;19;Farmácia;3510609;CARAPICUIBA;35
1136482;ESTÁCIO CARAPICUÍBA;4169;69;Tecnologia em Radiologia;3510609;CARAPICUIBA;35
1136509;FASM;434;12;Medicina;3550308;SAO PAULO;35
1137093;UNP;718;6208;Engenharia de Produção;2408003;MOSSORO;24
1137423;UNP;718;21;Arquitetura e Urbanismo;2408003;MOSSORO;24
1137437;FASAMA;828;55;Biomedicina;3163706;SAO LOURENCO;31
1137715;UFU;17;17;Agronomia;3143104;MONTE CARMELO;31
1137716;UFU;17;6002;Engenharia de Alimentos;3148004;PATOS DE MINAS;31
1137741;IFMG;3189;6208;Engenharia de Produção;3118007;CONGONHAS;31
1137898;UNINASSAU;2835;5710;Engenharia Civil;2611606;RECIFE;26
1137923;UNINASSAU;2835;5806;Engenharia Elétrica;2611606;RECIFE;26
1137925;UNINASSAU;2835;5902;Engenharia Mecânica;2611606;RECIFE;26
1138293;UNB;2;21;Arquitetura e Urbanismo;5300108;BRASILIA;53
1138328;FACAP;15859;5710;Engenharia Civil;3529005;MARILIA;35
1138790;ESTÁCIO BELÉM;1521;5710;Engenharia Civil;1501402;BELEM;15
1138793;UniFSP;1317;36;Fisioterapia;3522307;ITAPETININGA;35
1138815;ESTÁCIO BELÉM;1521;6208;Engenharia de Produção;1501402;BELEM;15
1138833;UDC;1396;6208;Engenharia de Produção;4108304;FOZ DO IGUACU;41
1138902;UNINOVE;316;5902;Engenharia Mecânica;3550308;SAO PAULO;35
1138903;UNINOVE;316;5902;Engenharia Mecânica;3550308;SAO PAULO;35
1138904;UNINOVE;316;5902;Engenharia Mecânica;3550308;SAO PAULO;35
1138920;FADERGS;2950;23;Enfermagem;4314902;PORTO ALEGRE;43
1138922;IFRO;4785;17;Agronomia;1100064;COLORADO DO OESTE;11
1139306;UP;1042;6208;Engenharia de Produção;4106902;CURITIBA;41
1139464;UI;1128;5710;Engenharia Civil;3133808;ITAUNA;31
1139576;UNIAVAN;1988;21;Arquitetura e Urbanismo;4202008;BALNEARIO CAMBORIU;42
1139654;ESTÁCIO FMJ;1547;19;Farmácia;2307304;JUAZEIRO DO NORTE;23
1139656;UCDB;387;5710;Engenharia Civil;5002704;CAMPO GRANDE;50
1139841;UNORTE;1129;5;Medicina Veterinária;3549805;SAO JOSE DO RIO PRETO;35
1139935;FAEM;2766;21;Arquitetura e Urbanismo;4204202;CHAPECO;42
1139973;UFAL;577;6411;Engenharia de Computação I;2704302;MACEIO;27
1140035;UNB;2;6307;Engenharia Ambiental;5300108;BRASILIA;53
1140088;UNB;2;19;Farmácia;5300108;BRASILIA;53
1140253;UNIJORGE;1185;6008;Engenharia Química;2927408;SALVADOR;29
1140358;UNESA;163;5710;Engenharia Civil;3300704;CABO FRIO;33
1140397;UNESA;163;5710;Engenharia Civil;3302403;MACAE;33
1140817;UNIVALI;83;55;Biomedicina;4208203;ITAJAI;42
1141305;EDUVALE;1322;51;Zootecnia;3504503;AVARE;35
1141548;UDC;1396;5902;Engenharia Mecânica;4108304;FOZ DO IGUACU;41
1141580;IESPES;1672;69;Tecnologia em Radiologia;1506807;SANTAREM;15
1141615;UDC;1396;5806;Engenharia Elétrica;4108304;FOZ DO IGUACU;41
1141691;UEG;47;23;Enfermagem;5211503;ITUMBIARA;52
1141771;UNIRIOS;2222;23;Enfermagem;2924009;PAULO AFONSO;29
1141914;UNIFIP;3304;28;Nutrição;2510808;PATOS;25
1141969;UEG;47;19;Farmácia;5211503;ITUMBIARA;52
1142057;UniEVANGÉLICA;384;95;Tecnologia em Estética e Cosmética;5201108;ANAPOLIS;52
1142924;UNIG;330;5710;Engenharia Civil;3303500;NOVA IGUACU;33
1143206;UNIBAVE;4163;5710;Engenharia Civil;4211702;ORLEANS;42
1143241;UNIBAVE;4163;5;Medicina Veterinária;4211702;ORLEANS;42
1143271;UNOCHAPECÓ;3151;5806;Engenharia Elétrica;4204202;CHAPECO;42
1143409;ESTÁCIO CARAPICUÍBA;4169;5710;Engenharia Civil;3510609;CARAPICUIBA;35
1143674;IESPES;1672;6;Odontologia;1506807;SANTAREM;15
1144129;FAF;2040;5710;Engenharia Civil;3139409;MANHUACU;31
1144479;UP;1042;55;Biomedicina;4106902;CURITIBA;41
1144683;UNIRJ;516;6208;Engenharia de Produção;3304557;RIO DE JANEIRO;33
1144788;UNIRP;146;17;Agronomia;3549805;SAO JOSE DO RIO PRETO;35
1144887;Unopar;298;17;Agronomia;4113700;LONDRINA;41
1144914;IFMG;3189;17;Agronomia;3162807;SAO JOAO EVANGELISTA;31
1145646;UNIRP;146;55;Biomedicina;3549805;SAO JOSE DO RIO PRETO;35
1145680;UNIRP;146;5710;Engenharia Civil;3549805;SAO JOSE DO RIO PRETO;35
1146150;FGT;16194;6208;Engenharia de Produção;3505302;BARRA BONITA;35
1146152;FGT;16194;5710;Engenharia Civil;3505302;BARRA BONITA;35
1146354;UNIGRAN;673;69;Tecnologia em Radiologia;5003702;DOURADOS;50
1146356;UNIGRAN;673;5710;Engenharia Civil;5003702;DOURADOS;50
1146576;UNICNEC;626;23;Enfermagem;4313508;OSORIO;43
1146578;;14028;5710;Engenharia Civil;3106705;BETIM;31
1146581;;14028;6008;Engenharia Química;3106705;BETIM;31
1146605;UESB;688;12;Medicina;2918001;JEQUIE;29
1146746;FACIGA;701;5710;Engenharia Civil;2606002;GARANHUNS;26
1146763;UNIFUNEC;1356;36;Fisioterapia;3546603;SANTA FE DO SUL;35
1146839;UEAP;5701;6405;Engenharia Florestal;1600303;MACAPA;16
1146921;UEAP;5701;6208;Engenharia de Produção;1600303;MACAPA;16
1147190;UNITAU;665;6411;Engenharia de Computação I;3554102;TAUBATE;35
1147234;Unitoledo Wyden;1418;21;Arquitetura e Urbanismo;3502804;ARACATUBA;35
1147240;Unitoledo Wyden;1418;5710;Engenharia Civil;3502804;ARACATUBA;35
1147332;UEM;57;6002;Engenharia de Alimentos;4128104;UMUARAMA;41
1147473;UDESC;43;6208;Engenharia de Produção;4215802;SAO BENTO DO SUL;42
1147844;IFSP;1810;6208;Engenharia de Produção;3550308;SAO PAULO;35
1148226;IFSul;1578;92;Tecnologia em Gestão Ambiental;4314407;PELOTAS;43
1148237;SENAI CIMATEC;3962;5806;Engenharia Elétrica;2927408;SALVADOR;29
1148248;ESTÁCIO FMJ;1547;36;Fisioterapia;2307304;JUAZEIRO DO NORTE;23
1148389;UEM;57;6307;Engenharia Ambiental;4128104;UMUARAMA;41
1148485;UEAP;5701;6008;Engenharia Química;1600303;MACAPA;16
1148707;UNESJ;1675;36;Fisioterapia;2607901;JABOATAO DO GUARARAPES;26
1148742;INATEL;126;5814;Engenharia de Controle e Automação;3159605;SANTA RITA DO SAPUCAI;31
1148863;IFASC;3020;23;Enfermagem;5211503;ITUMBIARA;52
1148864;FAMETRO;2147;5710;Engenharia Civil;1302603;MANAUS;13
1149146;UNISINOS;14;55;Biomedicina;4318705;SAO LEOPOLDO;43
1149174;UNISAGRADO;137;5710;Engenharia Civil;3506003;BAURU;35
1149330;UNISAGRADO;137;55;Biomedicina;3506003;BAURU;35
1149596;UDESC;43;6307;Engenharia Ambiental;4206900;IBIRAMA;42
1149674;UNIJUI;532;5806;Engenharia Elétrica;4317202;SANTA ROSA;43
1149798;Fatec Jales;15769;90;Tecnologia em Agronegócios;3524808;JALES;35
1149894;Fatec - Itapetininga;15693;90;Tecnologia em Agronegócios;3522307;ITAPETININGA;35
1149980;UNIBRA;4702;23;Enfermagem;2611606;RECIFE;26
1150197;UVV;664;5806;Engenharia Elétrica;3205200;VILA VELHA;32
1150247;FESAR;2918;23;Enfermagem;1506138;REDENCAO;15
1150518;Unopar;298;5;Medicina Veterinária;4113700;LONDRINA;41
1150548;Católica em Joinvile;17138;6208;Engenharia de Produção;4209102;JOINVILLE;42
1150597;FIRB;109;5710;Engenharia Civil;3502101;ANDRADINA;35
1150762;Católica em Joinvile;17138;21;Arquitetura e Urbanismo;4209102;JOINVILLE;42
1150782;Unopar;298;91;Tecnologia em Gestão Hospitalar;4113700;LONDRINA;41
1150898;SENAI CIMATEC;3962;6208;Engenharia de Produção;2927408;SALVADOR;29
1151024;UEAP;5701;6307;Engenharia Ambiental;1600303;MACAPA;16
1151025;UNINGÁ;1430;5806;Engenharia Elétrica;4115200;MARINGA;41
1151164;UFAL;577;5710;Engenharia Civil;2702405;DELMIRO GOUVEIA;27
1151165;UFAL;577;6208;Engenharia de Produção;2702405;DELMIRO GOUVEIA;27
1151202;;1536;5710;Engenharia Civil;4127106;TELEMACO BORBA;41
1151279;;1536;6208;Engenharia de Produção;4127106;TELEMACO BORBA;41
1151355;SENAI CIMATEC;3962;5814;Engenharia de Controle e Automação;2927408;SALVADOR;29
1151389;FRM;5228;23;Enfermagem;2704302;MACEIO;27
1151491;UNIFIAN;1045;5902;Engenharia Mecânica;3539301;PIRASSUNUNGA;35
1151630;;1536;5902;Engenharia Mecânica;4127106;TELEMACO BORBA;41
1151647;UNIFIBRA;2426;23;Enfermagem;1501402;BELEM;15
1151648;UNIFIBRA;2426;55;Biomedicina;1501402;BELEM;15
1151797;;1773;5710;Engenharia Civil;4208401;ITAPIRANGA;42
1152083;UNESC;482;6;Odontologia;4204608;CRICIUMA;42
1152184;UNIRP;146;95;Tecnologia em Estética e Cosmética;3549805;SAO JOSE DO RIO PRETO;35
1152211;;1084;55;Biomedicina;4302105;BENTO GONCALVES;43
1152443;UNIPLAN;1446;28;Nutrição;5300108;BRASILIA;53
1152476;UNESA;163;5710;Engenharia Civil;3304557;RIO DE JANEIRO;33
1152516;UCAM;1153;5902;Engenharia Mecânica;3301009;CAMPOS DOS GOYTACAZES;33
1152635;UTFPR;588;17;Agronomia;4107207;DOIS VIZINHOS;41
1152842;Católica em Joinvile;17138;5806;Engenharia Elétrica;4209102;JOINVILLE;42
1152847;Católica em Joinvile;17138;5902;Engenharia Mecânica;4209102;JOINVILLE;42
1152848;Católica em Joinvile;17138;5710;Engenharia Civil;4209102;JOINVILLE;42
1152850;Católica em Joinvile;17138;28;Nutrição;4209102;JOINVILLE;42
1152852;Católica em Joinvile;17138;55;Biomedicina;4209102;JOINVILLE;42
1153104;UNIVILLE;81;5902;Engenharia Mecânica;4215802;SAO BENTO DO SUL;42
1153186;UTFPR;588;5806;Engenharia Elétrica;4115804;MEDIANEIRA;41
1153188;UNITAU;665;23;Enfermagem;3554102;TAUBATE;35
1153311;UNITAU;665;17;Agronomia;3554102;TAUBATE;35
1153354;IMED;2383;5710;Engenharia Civil;4314100;PASSO FUNDO;43
1153376;UNIVAG;794;6208;Engenharia de Produção;5108402;VARZEA GRANDE;51
1153401;;4097;6208;Engenharia de Produção;4302105;BENTO GONCALVES;43
1153405;FAMETRO;2147;27;Fonoaudiologia;1302603;MANAUS;13
1153427;IF Fluminense;1120;6307;Engenharia Ambiental;3301009;CAMPOS DOS GOYTACAZES;33
1153428;IFRS;601;5902;Engenharia Mecânica;4307005;ERECHIM;43
1153506;FPBE;4185;23;Enfermagem;3537602;PERUIBE;35
1153640;;1244;5902;Engenharia Mecânica;3205309;VITORIA;32
1153681;;526;5710;Engenharia Civil;3530607;MOGI DAS CRUZES;35
1153685;UNISUAM;277;23;Enfermagem;3304557;RIO DE JANEIRO;33
1153688;UNISUAM;277;19;Farmácia;3304557;RIO DE JANEIRO;33
1153691;UNISUAM;277;95;Tecnologia em Estética e Cosmética;3304557;RIO DE JANEIRO;33
1153732;FMABC;224;36;Fisioterapia;3547809;SANTO ANDRE;35
1153743;PUC MINAS;338;5806;Engenharia Elétrica;3118601;CONTAGEM;31
1153787;IFPE;1809;23;Enfermagem;2610905;PESQUEIRA;26
1153898;IFPA;1813;17;Agronomia;1502707;CONCEICAO DO ARAGUAIA;15
1153899;IFPA;1813;92;Tecnologia em Gestão Ambiental;1502707;CONCEICAO DO ARAGUAIA;15
1153958;UNIDOCTUM;5370;5806;Engenharia Elétrica;3168606;TEOFILO OTONI;31
1153959;IFMS;15520;90;Tecnologia em Agronegócios;5006606;PONTA PORA;50
1154048;UNESA;163;6208;Engenharia de Produção;3304557;RIO DE JANEIRO;33
1154194;DOCTUM;2220;6208;Engenharia de Produção;3136702;JUIZ DE FORA;31
1154195;DOCTUM;2220;5806;Engenharia Elétrica;3136702;JUIZ DE FORA;31
1154373;UNISAL;1032;5710;Engenharia Civil;3527207;LORENA;35
1154375;IFMT;3164;17;Agronomia;5103353;CONFRESA;51
1154415;;1141;23;Enfermagem;3304557;RIO DE JANEIRO;33
1154417;;1141;36;Fisioterapia;3304557;RIO DE JANEIRO;33
1154623;;3333;5806;Engenharia Elétrica;4305108;CAXIAS DO SUL;43
1154734;UNIFIBRA;2426;19;Farmácia;1501402;BELEM;15
1154746;UNIFACOL;1697;23;Enfermagem;2616407;VITORIA DE SANTO ANTAO;26
1154747;UNIFACOL;1697;36;Fisioterapia;2616407;VITORIA DE SANTO ANTAO;26
1154789;UNDB;1885;21;Arquitetura e Urbanismo;2111300;SAO LUIS;21
1154813;;1077;5902;Engenharia Mecânica;2611606;RECIFE;26
1154874;;1918;6208;Engenharia de Produção;4203956;CAPIVARI DE BAIXO;42
1155130;AEMS;1038;6208;Engenharia de Produção;5008305;TRES LAGOAS;50
1155131;UNILAGO;1046;6208;Engenharia de Produção;3549805;SAO JOSE DO RIO PRETO;35
1155161;UNIPITÁGORAS;4037;23;Enfermagem;2304400;FORTALEZA;23
1155195;;526;6208;Engenharia de Produção;3530607;MOGI DAS CRUZES;35
1155362;UNISALESIANO;4522;5;Medicina Veterinária;3502804;ARACATUBA;35
1155374;UNIVALI;83;6411;Engenharia de Computação I;4208203;ITAJAI;42
1155378;UNOESTE;271;6208;Engenharia de Produção;3541406;PRESIDENTE PRUDENTE;35
1155403;UNINGÁ;1430;5;Medicina Veterinária;4115200;MARINGA;41
1155584;FAMETRO;2147;6410;Tecnologia em Segurança no Trabalho;1302603;MANAUS;13
1155586;;1141;36;Fisioterapia;3304557;RIO DE JANEIRO;33
1155655;UNICEP;707;5710;Engenharia Civil;3548906;SAO CARLOS;35
1155660;UEMG;1036;5710;Engenharia Civil;3136207;JOAO MONLEVADE;31
1155738;UNIP;322;5710;Engenharia Civil;3550308;SAO PAULO;35
1155775;UNIS-MG;3368;5806;Engenharia Elétrica;3170701;VARGINHA;31
1155839;UNIS-MG;3368;21;Arquitetura e Urbanismo;3170701;VARGINHA;31
1155843;IFPA;1813;92;Tecnologia em Gestão Ambiental;1501709;BRAGANCA;15
1155937;UNIP;322;55;Biomedicina;3550308;SAO PAULO;35
1156001;UNIP;322;21;Arquitetura e Urbanismo;3550308;SAO PAULO;35
1156002;UNIP;322;21;Arquitetura e Urbanismo;3550308;SAO PAULO;35
1156006;UNIP;322;5710;Engenharia Civil;3550308;SAO PAULO;35
1156009;UNIP;322;5902;Engenharia Mecânica;3550308;SAO PAULO;35
1156012;UNIP;322;5814;Engenharia de Controle e Automação;3550308;SAO PAULO;35
1156013;UNIP;322;5814;Engenharia de Controle e Automação;3550308;SAO PAULO;35
1156014;UNIP;322;5902;Engenharia Mecânica;3550308;SAO PAULO;35
1156016;UNIP;322;5902;Engenharia Mecânica;3550308;SAO PAULO;35
1156019;UNIP;322;5902;Engenharia Mecânica;3550308;SAO PAULO;35
1156094;UNITINS;829;17;Agronomia;1721000;PALMAS;17
1156175;FAG;3363;55;Biomedicina;1709302;GUARAI;17
1156193;UNIDAVI;80;5710;Engenharia Civil;4214805;RIO DO SUL;42
1156246;UNIVC;1514;23;Enfermagem;3204906;SAO MATEUS;32
1156285;CEUNSP;1149;6208;Engenharia de Produção;3545209;SALTO;35
1156420;Multivix Cachoeiro;1970;5710;Engenharia Civil;3201209;CACHOEIRO DE ITAPEMIRIM;32
1156470;;712;36;Fisioterapia;3304557;RIO DE JANEIRO;33
1156472;;712;55;Biomedicina;3304557;RIO DE JANEIRO;33
1156475;;712;28;Nutrição;3304557;RIO DE JANEIRO;33
1156602;FACREDENTOR;2571;5710;Engenharia Civil;3302205;ITAPERUNA;33
1156750;UNOESTE;271;55;Biomedicina;3541406;PRESIDENTE PRUDENTE;35
1156753;FTEC Porto Alegre;4096;5710;Engenharia Civil;4314902;PORTO ALEGRE;43
1156798;FATEC BT;4020;90;Tecnologia em Agronegócios;3507506;BOTUCATU;35
1156801;FATEC BT;4020;69;Tecnologia em Radiologia;3507506;BOTUCATU;35
1156866;FIMI;734;55;Biomedicina;3530706;MOGI-GUACU;35
1156975;FAMETRO;2147;6307;Engenharia Ambiental;1302603;MANAUS;13
1156978;FAMETRO;2147;5806;Engenharia Elétrica;1302603;MANAUS;13
1157129;ISL;16894;5710;Engenharia Civil;2111300;SAO LUIS;21
1157130;ISL;16894;5806;Engenharia Elétrica;2111300;SAO LUIS;21
1157131;ISL;16894;6208;Engenharia de Produção;2111300;SAO LUIS;21
1157246;Faci Wyden;1423;21;Arquitetura e Urbanismo;1501402;BELEM;15
1157257;Faci Wyden;1423;6208;Engenharia de Produção;1501402;BELEM;15
1157850;UDF;518;6;Odontologia;5300108;BRASILIA;53
1157852;FMU;374;91;Tecnologia em Gestão Hospitalar;3550308;SAO PAULO;35
1158018;;2814;23;Enfermagem;3550704;SAO SEBASTIAO;35
1158165;UNIAN-RJ;515;5710;Engenharia Civil;3303302;NITEROI;33
1158260;IFNMG;3188;92;Tecnologia em Gestão Ambiental;3104502;ARINOS;31
1158294;UNIFEMM;4962;5710;Engenharia Civil;3167202;SETE LAGOAS;31
1158378;FAMETRO;2147;6;Odontologia;1302603;MANAUS;13
1158416;UNIAN-RJ;515;6208;Engenharia de Produção;3303302;NITEROI;33
1158468;UNIAN-RJ;515;5902;Engenharia Mecânica;3303302;NITEROI;33
1158571;FACEG;3789;5710;Engenharia Civil;5208608;GOIANESIA;52
1158593;UNICHRISTUS;1895;6208;Engenharia de Produção;2304400;FORTALEZA;23
1158692;UniSales;1494;21;Arquitetura e Urbanismo;3205309;VITORIA;32
1158793;UNIP;322;6208;Engenharia de Produção;3550308;SAO PAULO;35
1158795;UNIP;322;6208;Engenharia de Produção;3550308;SAO PAULO;35
1159061;UNIDEAU;3339;6208;Engenharia de Produção;4308904;GETULIO VARGAS;43
1159066;FDP II Tec;4460;5710;Engenharia Civil;2927408;SALVADOR;29
1159084;UFRN;570;5814;Engenharia de Controle e Automação;2408102;NATAL;24
1159088;UNIFAAT;5312;5710;Engenharia Civil;3504107;ATIBAIA;35
1159089;UNIFAAT;5312;6208;Engenharia de Produção;3504107;ATIBAIA;35
1159091;FIRB;109;6208;Engenharia de Produção;3502101;ANDRADINA;35
1159178;FDP II Tec;4460;5902;Engenharia Mecânica;2927408;SALVADOR;29
1159349;FDP II Tec;4460;5806;Engenharia Elétrica;2927408;SALVADOR;29
1159355;UFRN;570;6307;Engenharia Ambiental;2408102;NATAL;24
1159359;UNIFEV;222;5710;Engenharia Civil;3557105;VOTUPORANGA;35
1159782;UNIGRANRIO;472;6008;Engenharia Química;3301702;DUQUE DE CAXIAS;33
1159798;UNIARP;15032;5710;Engenharia Civil;4203006;CACADOR;42
1159840;;11645;19;Farmácia;1100304;VILHENA;11
1159841;;11645;23;Enfermagem;1100304;VILHENA;11
1159864;UNICHRISTUS;1895;5710;Engenharia Civil;2304400;FORTALEZA;23
1159986;Unipantanal;2961;19;Farmácia;5102504;CACERES;51
1160031;UNIRIO;693;28;Nutrição;3304557;RIO DE JANEIRO;33
1160067;FEPI;1869;5806;Engenharia Elétrica;3132404;ITAJUBA;31
1160164;;712;23;Enfermagem;3304557;RIO DE JANEIRO;33
1160204;UNOESTE;271;95;Tecnologia em Estética e Cosmética;3541406;PRESIDENTE PRUDENTE;35
1160214;UNIBRASIL;3602;6208;Engenharia de Produção;4106902;CURITIBA;41
1160215;IFMT;3164;6002;Engenharia de Alimentos;5103403;CUIABA;51
1160216;IFMT;3164;6405;Engenharia Florestal;5102504;CACERES;51
1160329;UNIPLAC;1189;5806;Engenharia Elétrica;4209300;LAGES;42
1160338;UNIPLAC;1189;36;Fisioterapia;4209300;LAGES;42
1160457;ESUCRI;1694;6208;Engenharia de Produção;4204608;CRICIUMA;42
1160490;UniAGES;1640;5710;Engenharia Civil;2923803;PARIPIRANGA;29
1160515;UCAM;1153;6208;Engenharia de Produção;3304557;RIO DE JANEIRO;33
